43877,CALLE DOMINGO MADAN,CT 2571,374551.361849,3148201.38469,,Vidrio
43904,CALLE HERNAN CORTES,CT 2516,374380.983301,3148045.95163,,Vidrio
43912,CALLE MIGUEL BOSQ,CT 2026,374321.201355,3148346.35591,,Vidrio
43966,CALLE DOMINGO SALAZAR COLOGAN,CT 3296,374378.229936,3148583.63694,,Vidrio
43974,CALLE ELADIO ALFONSO Y GONZALEZ,CT 2514,374276.22699,3148765.2246,,Vidrio
43974,CALLE ELADIO ALFONSO Y GONZALEZ,CT 2525,374361.042627,3148716.65177,,Vidrio
43982,CALLE ESTANISLAO BROTONS POVEDA,CT 0321,374490.671784,3148700.14213,,Vidrio
43982,CALLE ESTANISLAO BROTONS POVEDA,CT 2083,374497.301675,3148616.74477,,Vidrio
43982,CALLE ESTANISLAO BROTONS POVEDA,CT 2049,374501.799601,3148535.25294,,Vidrio
44207,CALLE OSCAR DOMINGUEZ,CT 1285,375063.075637,3148323.53098,,Vidrio
44215,CALLE PEDRO JOSE DE MENDIZABAL,CT 0787,375101.69752,3148900.26614,,Vidrio
44215,CALLE PEDRO JOSE DE MENDIZABAL,CT 2070,374816.483393,3148528.26903,,Vidrio
44223,CALLE SAN BERNARDO,CT 2541,374973.037366,3148638.492,,Vidrio
44254,CALLE TIO PINO,CT 2048,375321.543274,3148785.25311,,Vidrio
44254,CALLE TIO PINO,CT 2061,375427.282592,3148728.8339,,Vidrio
44351,CALLE GUADARRANQUE,CT 0329,375382.819769,3148872.31057,,Vidrio
44382,CALLE ZARAGOZA,CT 3273,375297.469371,3148865.89057,,Vidrio
44401,CALLE DIEGO DE ALMAGRO,CT 2542,374767.208666,3147977.39572,,Vidrio
44401,CALLE DIEGO DE ALMAGRO,CT 2589,374800.07832,3147907.98173,,Vidrio
44416,CALLE JUAN DE GARAY,CT 1184,374626.45005,3147948.82066,,Vidrio
44447,CALLE RODRIGO DE TRIANA,CT 2756,374735.458602,3148018.93538,,Vidrio
44471,CALLE CONDE DE PALLASAR,CT 2329,374096.88115,3148409.14838,,Vidrio
44505,CALLE ELISEO LOPEZ,CT 2797,374417.226106,3148191.29649,,Vidrio
44513,CALLE HERMANOS PINZON,CT 2773,374387.335133,3147838.95664,,Vidrio
44513,CALLE HERMANOS PINZON,CT 2560,374431.424319,3147982.43331,,Vidrio
44521,CALLE MAXIMINO ACEA PERDOMO,CT 2563,374256.935762,3148088.91991,,Vidrio
44521,CALLE MAXIMINO ACEA PERDOMO,CT 1271,374303.266771,3148198.3956,,Vidrio
44552,CALLE VICTOR MONJUY,CT 2604,374468.414398,3148183.82375,,Vidrio
44664,CALLE PEDRO DE VALDIVIA,CT 2564,374314.849523,3148016.80793,,Vidrio
44753,CALLE JOSE DE ZARATE Y PENICHET,CT 2529,378273.70802,3151036.00694,,Vidrio
44753,CALLE JOSE DE ZARATE Y PENICHET,CT 1038,378154.010538,3151210.97257,,Vidrio
44753,CALLE JOSE DE ZARATE Y PENICHET,CT 3299,378069.079117,3151307.01651,,Vidrio
44776,AVENIDA PROFESOR PERAZA DE AYALA,CT 1147,377891.477198,3150797.62643,,Vidrio
44776,AVENIDA PROFESOR PERAZA DE AYALA,CT 2533,377988.996498,3150835.73742,,Vidrio
44776,AVENIDA PROFESOR PERAZA DE AYALA,CT 1167,378017.392923,3150868.99113,,Vidrio
44776,AVENIDA PROFESOR PERAZA DE AYALA,CT 1248,378050.646631,3151023.30328,,Vidrio
44776,AVENIDA PROFESOR PERAZA DE AYALA,CT 3274,377777.375406,3150900.21882,,Vidrio
44834,CALLE JUAN RAMON JIMENEZ,CT 1239,375829.360957,3148781.02257,,Vidrio
44834,CALLE JUAN RAMON JIMENEZ,CT 2751,375967.980346,3148708.53696,,Vidrio
44865,CALLE CLAUDIO F SARMIENTO,CT 0068,374975.034521,3149270.54058,,Vidrio
44915,CALLE POETISA VITORINA BRIDOUX,CT 2792,374669.025681,3148813.95596,,Vidrio
45033,CALLE ELIAS SERRA RAFOLS,CT 1145,374544.4345,3149107.504,,Vidrio
45377,CALLE CARACAS,CT 2599,375763.62225,3148454.94381,,Vidrio
45497,CALLE ERESE,CT 2573,375179.276796,3148090.38138,,Vidrio
45555,CALLE BENCHEQUE,CT 2546,373828.756371,3147887.6278,,Vidrio
45555,CALLE BENCHEQUE,CT 1291,373762.99623,3147729.20564,,Vidrio
45725,CALLE AÑAVINGO,CT 2585,374739.514137,3148457.65161,,Vidrio
45772,CALLE LOS SAUCES,CT 1299,375251.299487,3148818.13318,,Vidrio
46013,CALLE OPALO,CT 0091,373989.826638,3148396.6557,,Vidrio
46036,CALLE ESMERALDA,CT 2786,373886.92276,3148450.08503,,Vidrio
46125,CALLE PEGASO,CT 1253,374384.916396,3147340.45689,,Vidrio
50115,CALLE LOS ESTUDIANTES,CT 0086,372267.391662,3147216.31216,,Vidrio
50266,CALLE PAPAGAYO,CT 2736,372100.002211,3147059.38455,,Vidrio
50421,AVENIDA DE TINCER,CT 2798,372465.451113,3146996.22986,,Vidrio
50525,CALLE CIPRES,CT 1251,371816.343827,3146574.99444,,Vidrio
50533,CALLE DOCTOR JOSE SAEZ Y SAENZ DIEZ,CT 2825,372273.969232,3146508.32441,,Vidrio
50564,CALLE JEREZ,CT 1276,372171.674962,3146345.4186,,Vidrio
50587,CALLE MARIA DE LA PAZ,CT 1300,372418.275492,3146467.22432,,Vidrio
50622,CALLE LOS PEREGRINOS,CT 1228,372008.019702,3146183.02415,,Vidrio
50653,CALLE PETREL,CT 3185,371720.692721,3146537.23218,,Vidrio
50676,CALLE PRIMERO DE ENERO,CT 0908,372531.113916,3146495.62074,,Vidrio
50684,CALLE RAMOS,CT 0089,372331.591669,3146281.52665,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 1231,371851.465729,3146441.20743,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 2320,371911.247676,3146463.25202,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 1267,370465.433649,3146636.39494,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 2362,371241.853237,3146748.35585,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 2353,370679.636117,3146719.55257,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 3326,372106.80854,3146443.36895,,Vidrio
50711,CARRETERA DEL SOBRADILLO,CT 1272,371668.95818,3146574.95574,,Vidrio
50823,CALLE BELLOTERO,CT 2826,370516.995578,3146727.56241,,Vidrio
50893,"CALLE EL CERCADO, (SOBRADILLO)",CT 2780,370910.185534,3146807.26319,,Vidrio
50943,CALLE DONIS,CT 3160,370877.555445,3146618.83399,,Vidrio
50951,CALLE FAISAN,CT 3155,371325.146989,3147018.64517,,Vidrio
51014,CALLE HALCON,CT 2771,371434.074138,3146882.73606,,Vidrio
51111,CALLE MILLERO,CT 3568,371136.113918,3146787.96139,,Vidrio
51134,CALLE LA MONJA,CT 2330,371625.788881,3145986.86463,,Vidrio
51157,CALLE PETIRROJO,CT 2795,371065.496494,3146491.66711,,Vidrio
51196,CALLE ROBIN,CT 2350,371158.532148,3146806.64324,,Vidrio
51207,CALLE SABINA,CT 2714,371379.367735,3146554.80132,,Vidrio
51215,CALLE SIMON RUEDA,CT 3546,371490.310383,3146944.95819,,Vidrio
51262,CALLE TRIGUERO,CT 2824,371275.317209,3146592.55538,,Vidrio
51447,CALLE CRUZ DE LA GALLEGA,CT 2405,370990.501092,3145018.5789,,Vidrio
51447,CALLE CRUZ DE LA GALLEGA,CT 1295,371020.392065,3145011.47979,,Vidrio
51455,CALLE LOS DESAMPARADOS,CT 2730,371140.223927,3145588.58608,,Vidrio
51687,CALLE TEJEDOR,CT 3572,371945.622295,3146187.88143,,Vidrio
52002,CALLE LA JURADA,CT 1252,370140.040676,3146574.89227,,Vidrio
52095,CALLE SAN FRANCISCO DE PAULA (LLANO DEL MORO),CT 2558,369565.407775,3147310.12974,,Vidrio
52095,CALLE SAN FRANCISCO DE PAULA (LLANO DEL MORO),CT 2032,369718.165779,3148035.71672,,Vidrio
52137,"CALLE LA ZAPATERA, (LLANO DEL MORO)",CT 2802,369784.650342,3147715.06675,,Vidrio
52211,CALLE ORQUIDEA,CT 2325,370739.790553,3145048.09624,,Vidrio
52211,CALLE ORQUIDEA,CT 2322,370799.198862,3144995.03976,,Vidrio
52242,CALLE RODODENDRO,CT 2323,370684.901345,3144618.82949,,Vidrio
52242,CALLE RODODENDRO,CT 2816,370616.899381,3144680.47962,,Vidrio
52307,CALLE ALTAMIRA,CT 1301,370645.059869,3145548.57129,,Vidrio
52516,CALLE LA GALLEGA,CT 0906,370810.581134,3145606.11142,,Vidrio
52555,CALLE HABERNARIA,CT 1270,370760.140117,3145534.37308,,Vidrio
52717,CALLE PETUNIA,CT 1220,369864.38387,3144255.19211,,Vidrio
52733,CARRETERA DEL TABLERO,CT 2357,369369.199047,3144888.06873,,Vidrio
52772,CALLE TULIPAN,CT 2398,370603.82208,3144427.52726,,Vidrio
52787,CALLE VALERIANA,CT 2805,369778.820958,3144299.65493,,Vidrio
52795,CALLE ZARZAMORA,CT 1283,369302.691631,3144745.33933,,Vidrio
52795,CALLE ZARZAMORA,CT 3284,369346.407179,3145063.30456,,Vidrio
52965,CALLE SAN MIGUEL,CT 0723,377763.749655,3150497.97129,,Vidrio
54917,CALLE DOCTOR MANUEL PAREJO MORENO,CT 2553,376568.25601,3150148.27792,,Vidrio
54933,CALLE LUIS DIEGO CUSCOY,CT 2581,376487.924019,3150300.34824,,Vidrio
56007,CALLE GUAYRE,CT 2395,372194.831392,3145256.53007,,Vidrio
56007,CALLE GUAYRE,CT 3256,372208.420783,3145222.53468,,Vidrio
56472,CALLE SUBIDA AL MAYORAZGO,CT 2349,374022.910943,3147064.7525,,Vidrio
56487,CALLE DACIL VILAR BORGES,CT 2565,374169.740397,3148241.75893,,Vidrio
56487,CALLE DACIL VILAR BORGES,CT 2578,374202.246831,3148316.86,,Vidrio
56487,CALLE DACIL VILAR BORGES,CT 1445,374220.181415,3148396.07108,,Vidrio
56603,CALLE CHIRAMA,CT 3275,371944.408761,3145468.78649,,Vidrio
56804,CALLE ATAMAN,CT 2090,371911.316963,3145152.25353,,Vidrio
57227,CALLE PABLO PICASSO,CT 0101,376209.199364,3148850.46255,,Vidrio
57324,CALLE PINTOR MARTIN GONZALEZ,CT 2523,376140.823762,3149009.25834,,Vidrio
57564,CALLE PROLONGACION RAMON Y CAJAL,CT 0788,377232.361285,3149414.901,,Vidrio
57622,CALLE GALDAR,CT 3575,378213.178799,3151106.998,,Vidrio
57726,CALLE LOS HUARACHEROS,CT 3423,375432.413108,3148995.40771,,Vidrio
57726,CALLE LOS HUARACHEROS,CT 3308,375503.665716,3149055.94939,,Vidrio
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,CT 0021,372496.736813,3144538.86866,,Vidrio
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,CT 2392,372643.949857,3144593.41968,,Vidrio
57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ,CT 1274,372863.586238,3144803.71513,,Vidrio
58207,CALLE TANO,CT 2066,371959.889794,3145194.10089,,Vidrio
58207,CALLE TANO,CT 3154,372138.114723,3145202.69455,,Vidrio
58207,CALLE TANO,CT 3246,372034.828955,3145193.68989,,Vidrio
58327,CALLE ANTONIO DE LARA Y ZARATE,CT 1042,377378.327567,3150014.25334,,Vidrio
58401,CALLE CHACERQUEN,CT 2057,371883.217994,3145328.26841,,Vidrio
58401,CALLE CHACERQUEN,CT 0097,372042.761065,3145350.68664,,Vidrio
58505,CALLE EL VIENTO,CT 1237,371836.513348,3145510.60334,,Vidrio
58544,CALLE EL TIMPLE,CT 2728,372309.239025,3147361.28338,,Vidrio
58625,CALLE CHARCO DE LA CASONA,CT 3320,377685.532451,3149267.12027,,Vidrio
59474,CARRETERA GENERAL DE GENETO,CT 3253,371036.352795,3146922.8444,,Vidrio
95261,PLAYA LAS TERESITAS,CT 3280,383660.53498,3153960.2096,,Vidrio
95261,PLAYA LAS TERESITAS,CT 0741,384387.61144,3154362.64166,,Vidrio
99057,CARRETERA AUTOPISTA DEL SUR,CT 0919,374486.305535,3146405.38874,,Vidrio
99227,PASAJE HENRY DUNANT,CT 2562,376384.052886,3150239.07175,,Vidrio
81914,CALLE ALEJANDRO CIORANESCU,CT 1150,377728.571393,3150589.88416,,Vidrio
82217,CALLE ANTONIO MACHADO,CT 2809,375926.50662,3148945.42292,,Vidrio
82507,CALLE RAMON BAUDET GRANDY,CT 0731,377004.33171,3150594.02082,,Vidrio
82515,CALLE RUBEN MARICHAL LOPEZ,CT 0616,376980.792569,3150658.66005,,Vidrio
82515,CALLE RUBEN MARICHAL LOPEZ,CT 0615,376927.960726,3151279.26478,,Vidrio
82515,CALLE RUBEN MARICHAL LOPEZ,CT 2556,376836.793258,3151237.41741,,Vidrio
11097,CALLE PEDRO MODESTO CAMPOS,CT 2776,376961.87519,3148430.6208,,Vidrio
11074,CALLE CELIA CRUZ,CT 2588,377108.340959,3148310.30963,,Vidrio
11074,CALLE CELIA CRUZ,CT 3295,377143.656424,3148383.23962,,Vidrio
11119,CALLE UNION ARTISTICA EL CABO,CT 2800,376894.994137,3148390.26799,,Vidrio
10744,CALLE TAMARAN,CT 2368,372122.048325,3145102.55979,,Vidrio
10660,CALLE GABINO JIMENEZ,CT 2526,372177.143423,3144243.81451,,Vidrio
10693,CALLE TIMABA,CT 2770,372397.589351,3144293.13462,,Vidrio
10381,CALLE DOCTOR JAIME CHAVEZ,CT 3261,377911.519426,3150988.32525,,Vidrio
10552,AVENIDA LAS HESPERIDES,CT 3293,371895.520549,3146984.7687,,Vidrio
10768,AVENIDA CERCADO CORAZON,CT 1876,370501.583197,3145751.08264,,Vidrio
10563,AVENIDA JOSE MARTI,CT 0010,378323.332552,3151055.16674,,Vidrio
10563,AVENIDA JOSE MARTI,CT 2407,378012.46643,3151453.46396,,Vidrio
10563,AVENIDA JOSE MARTI,CT 3258,378221.024661,3151201.24939,,Vidrio
43057,CALLE FERNANDO BEAUTELL,CT 2331,374973.285611,3147552.39816,,Vidrio
10639,CALLE NUESTRA SEÑORA DEL CAMINO,CT 2043,374052.418327,3148514.51406,,Vidrio
10747,CALLE IBAUTE,CT 2399,371729.899734,3144032.70951,,Vidrio
10631,CAMINO VALLE GRANDE,CT 3249,379732.496103,3153649.61416,,Vidrio
10705,PLAZA PRIMERO DE MAYO,CT 3162,377335.270877,3149138.22198,,Vidrio
10705,PLAZA PRIMERO DE MAYO,CT 3419,377344.238169,3149203.23484,,Vidrio
10859,CALLE PROLONGACION ASPERULA,CT 3292,369915.572161,3144406.51516,,Vidrio
30486,CALLE DOCTOR ALFONSO SORIANO FRADE,CT 2054,376736.392735,3150014.88945,,Vidrio
11112,CALLE PROLONGACION AREJO,CT 3566,370884.280914,3146403.24535,,Vidrio
20116,AVENIDA TRES DE MAYO,CT 3311,376754.018921,3148629.92161,,Vidrio
20116,AVENIDA TRES DE MAYO,CT 2050,376877.319186,3148693.81356,,Vidrio
20116,AVENIDA TRES DE MAYO,CT 2383,376987.215032,3148718.49528,,Vidrio
20116,AVENIDA TRES DE MAYO,CT 3277,377021.191663,3148703.80754,,Vidrio
20116,AVENIDA TRES DE MAYO,CT 2568,377331.945412,3148809.3765,,Vidrio
10244,AVENIDA LOS MAJUELOS,CT 2075,370659.631719,3145686.44341,,Vidrio
10244,AVENIDA LOS MAJUELOS,CT 3324,370723.487107,3146055.84469,,Vidrio
10244,AVENIDA LOS MAJUELOS,CT 3422,371301.261546,3146824.95147,,Vidrio
10244,AVENIDA LOS MAJUELOS,CT 3570,371803.028925,3147267.86116,,Vidrio
10244,AVENIDA LOS MAJUELOS,CT 3330,370729.980974,3145977.8586,,Vidrio
10270,AVENIDA LITRE,CT 1871,370688.73885,3146208.28866,,Vidrio
52547,CALLE GIRASOL,CT 1230,370973.113302,3145318.03716,,Vidrio
01519,CALLE PARALELA BARRANCO MOLINA,CT 2340,375570.533779,3149706.15194,,Vidrio
01540,GLORIETA TRES DE MAYO - EL CABO,CT 2783,377591.212336,3148875.92869,,Vidrio
10938,CALLE PARALELA BATATA,CT 2829,370949.810096,3144624.43405,,Vidrio
51374,CALLE BARRANCO GRANDE,CT 1264,371624.667969,3146493.51663,,Vidrio
51374,CALLE BARRANCO GRANDE,CT 2784,371824.190216,3146193.85962,,Vidrio
21707,AVENIDA DE VENEZUELA,CT 0079,375672.829869,3149424.39214,,Vidrio
21707,AVENIDA DE VENEZUELA,CT 0843,375467.177213,3149949.75577,,Vidrio
11191,PARALELA MAXORATA,CT 2378,372760.624475,3147116.16739,,Vidrio
10321,CALLE JESUS HERNANDEZ GUZMAN,CT 2768,374604.304655,3146899.91412,,Vidrio
10321,CALLE JESUS HERNANDEZ GUZMAN,S/N,374439.341899,3146427.21691,,Vidrio
10321,CALLE JESUS HERNANDEZ GUZMAN,S/N,374463.815906,3146415.97209,,Vidrio
42835,CALLE ANTONIO LECUONA HARDISSON,CT 2828,375208.677026,3147589.38824,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2713,374690.354876,3148118.43724,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 0792,374717.256752,3148161.77915,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 0048,375077.150841,3148047.95329,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2733,375064.820815,3147990.41316,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 0850,374840.644416,3148075.11656,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 3148,375140.792168,3148113.54689,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2760,374872.894319,3148051.52312,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2389,374869.531585,3148198.36252,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2343,375558.802875,3148808.41861,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 3287,373857.078623,3147483.89315,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 2409,374197.068888,3147690.00398,,Vidrio
32713,CARRETERA DEL ROSARIO,CT 3255,374504.741472,3147901.19556,,Vidrio
44006,CALLE FRANCISCO GARCIA TALAVERA,CT 3304,374932.89942,3148142.13845,,Vidrio
44103,CALLE DULCE MARIA LOINAZ,CT 3184,375181.518619,3148228.62713,,Vidrio
44103,CALLE DULCE MARIA LOINAZ,CT 2344,375217.387787,3148367.62016,,Vidrio
42673,RAMBLA GENERAL GARCIA ESCAMEZ,CT 2577,375343.67715,3148211.06619,,Vidrio
42707,CALLE JOSE PEÑA HERNANDEZ,CT 2404,375425.068067,3148192.24685,,Vidrio
44842,CALLE PEDRO SUAREZ HERNANDEZ,CT 2831,374830.045154,3148940.29055,,Vidrio
44567,CALLE AMERICO LOPEZ MENDEZ,CT 0786,374556.058288,3148545.45634,,Vidrio
44567,CALLE AMERICO LOPEZ MENDEZ,CT 2779,374553.442828,3148508.09262,,Vidrio
45675,CALLE CHIGUERGUE,CT 0795,374603.510208,3148657.92113,,Vidrio
43227,AVENIDA PRINCIPES DE ESPAÑA,CT 0059,374639.540221,3148344.86137,,Vidrio
43227,AVENIDA PRINCIPES DE ESPAÑA,CT 2062,374561.450053,3148384.46691,,Vidrio
43227,AVENIDA PRINCIPES DE ESPAÑA,CT 3303,374265.771035,3148334.05276,,Vidrio
42576,CALLE POETA GUTIERREZ ALBELO,CT 1232,375586.541308,3148238.71534,,Vidrio
42576,CALLE POETA GUTIERREZ ALBELO,CT 2799,375624.652299,3148335.48736,,Vidrio
42487,CALLE POETAS HERMANOS MACHADO,CT 2333,375513.703661,3148364.75553,,Vidrio
45362,CALLE SANTA CRUZ DE CALIFORNIA,CT 0045,375579.352919,3148454.21058,,Vidrio
10275,SENDA TRASERA BLOQUE 20,CT 0384,375480.712707,3148718.37206,,Vidrio
31323,AVENIDA ANGEL ROMERO,CT 0379,375322.890723,3149181.24129,,Vidrio
31393,CALLE HERRAIZ MALO,CT 2794,374954.110839,3149258.95782,,Vidrio
83082,CARRETERA SANTA CRUZ LAGUNA,CT 1052,374581.220947,3148903.62888,,Vidrio
83082,CARRETERA SANTA CRUZ LAGUNA,CT 2534,374416.339012,3149384.83173,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 0095,370909.04819,3144902.75138,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 0724,371300.993578,3145218.10115,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 0708,370677.428602,3144559.79482,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 2373,372113.013926,3146342.05587,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 0087,372433.691953,3146758.97026,,Vidrio
57274,CARRETERA GENERAL DEL SUR,CT 2506,372535.321263,3146898.33692,,Vidrio
20712,AVENIDA SAN SEBASTIAN,CT 0942,376673.313293,3149224.0047,,Vidrio
20712,AVENIDA SAN SEBASTIAN,CT 2087,376868.725531,3149186.64098,,Vidrio
10806,AVENIDA MARITIMA,CT 2521,377796.339141,3149166.24476,,Vidrio
10613,AVENIDA BRAVO MURILLO,CT 2747,377642.400628,3149058.63726,,Vidrio
10613,AVENIDA BRAVO MURILLO,CT 2818,377839.470964,3149410.97058,,Vidrio
11396,ALAMEDA DUQUE DE SANTA ELENA,CT 3175,377840.905086,3149741.39888,,Vidrio
11396,ALAMEDA DUQUE DE SANTA ELENA,CT 3316,377837.694801,3149717.90109,,Vidrio
11396,ALAMEDA DUQUE DE SANTA ELENA,CT 3321,377840.331112,3149634.26764,,Vidrio
31691,CALLE JOSE GUEZALA BIGNORY,CT 0836,374364.146548,3148841.92051,,Vidrio
31772,CALLE SANTA MARIA SOLEDAD,CT 0839,373998.640273,3148763.94025,,Vidrio
20623,CALLE JOSE HERNANDEZ ALFONSO,STR 8,377325.529,3149006.411,,Vidrio
10850,CALLE MANUEL VERA ALVAREZ,CT 0758,386786.395544,3156336.52017,,Vidrio
10547,PLAZOLETA DOCTOR PABLOS ABRIL,CT 2820,378010.667454,3150690.7662,,Vidrio
30401,GLORIETA ESTADO DE VIRGINIA,CT 1872,376448.318479,3149974.163,,Vidrio
11044,CALLE RAMON Y CAJAL,120.0,376617.024957,3149497.12189,,Envases
20395,CALLE LEGAZPI,120.0,376513.249638,3148708.32184,,Envases
20623,CALLE JOSE HERNANDEZ ALFONSO,120.0,377230.450624,3148819.90543,,Envases
10307,CALLE SAN FERNANDO,120.0,377578.353561,3150456.72571,,Envases
10114,CALLE LA ROSA,120.0,377690.934512,3150104.15473,,Envases
40821,CTRA LOS CAMPITOS,120.0,376599.795922,3151416.16738,,Envases
30896,CALLE FEBLES CAMPOS,120.0,376094.36874,3149852.37981,,Envases
22301,CALLE SAN JUAN DE LA RAMBLA,120.0,374927.342828,3149931.89645,,Envases
21963,CALLE GUIA DE ISORA,120.0,375426.006682,3150335.87827,,Envases
21963,CALLE GUIA DE ISORA,120.0,375398.329574,3150293.73925,,Envases
31122,CALLE UNAMUNO,120.0,376256.246895,3149048.44789,,Envases
31211,CALLE ALCALDE GARCIA RAMOS,120.0,375804.393495,3148645.84681,,Envases
42561,CALLE NUÑEZ DE LA PEÑA,120.0,375412.53779,3148422.0619,,Envases
31772,CALLE SANTA MARIA SOLEDAD,120.0,374097.118019,3148925.21473,,Envases
51374,CALLE BARRANCO GRANDE,120.0,371793.682928,3146238.72292,,Envases
44672,CALLE PEDRO DOBLADO CLAVERIE,120.0,374193.242608,3147916.45683,,Envases
45644,CALLE CARDENAL CISNEROS,120.0,374615.021067,3148152.27322,,Envases
43966,CALLE DOMINGO SALAZAR COLOGAN,120.0,374391.40483,3148645.07382,,Envases
10563,AVDA JOSE MARTI,120.0,378283.783597,3151156.37073,,Envases
50421,AVDA DE TINCER,120.0,372285.78178,3147124.26456,,Envases
50587,CALLE MARIA DE LA PAZ,120.0,372414.040207,3146455.24586,,Envases
50974,CALLE GANSO,120.0,370548.121922,3146603.2012,,Envases
82217,CALLE ANTONIO MACHADO,120.0,375903.971974,3148874.84033,,Envases
42561,CALLE NUÑEZ DE LA PEÑA,120.0,375399.36494,3148387.00077,,Envases
10799,PASEO LAS RETAMAS,120.0,373928.403833,3147924.32611,,Envases
57711,PSAJE LOS BANQUITOS,120.0,386963.235075,3155938.08638,,Envases
41051,CALLE REVERENDO ONESIMO BETANCORT,120.0,378864.948314,3151885.52518,,Envases
40933,CTRA TAHODIO,120.0,377859.60308,3151759.33946,,Envases
59072,CALLE AGANA,120.0,372081.800538,3144985.2104,,Envases
57862,CALLE SAN BORONDON,3000.0,372756.79455,3147133.7364,,Envases
10107,CALLE EL REMANSO,3000.0,374433.402853,3147390.72288,,Envases
30366,CALLE SANTIAGO CUADRADO,3000.0,376426.76566,3149901.79487,,Envases
30366,CALLE SANTIAGO CUADRADO,3000.0,376408.162933,3149767.08576,,Envases
20205,CALLE PANAMA,3000.0,375979.805168,3148255.10296,,Envases
20205,CALLE PANAMA,3000.0,376013.188179,3148284.41871,,Envases
20171,CALLE FERNANDO AROZENA QUINTERO,3000.0,375821.08,3148279.19,,Envases
42835,CALLE ANTONIO LECUONA HARDISSON,3000.0,375233.457886,3147606.94326,,Envases
42955,CALLE JUAN DE AVILA,3000.0,375259.148991,3147777.55672,,Envases
42932,CALLE JOSE MALDONADO DUGOUR,3000.0,375085.061274,3147722.54094,,Envases
43057,CALLE FERNANDO BEAUTELL,3000.0,374964.829216,3147564.40485,,Envases
42673,RBLA GENERAL GARCIA ESCAMEZ,3000.0,375342.976106,3148235.83188,,Envases
42576,CALLE POETA GUTIERREZ ALBELO,3000.0,375566.220748,3148238.8912,,Envases
45377,CALLE CARACAS,3000.0,375757.674702,3148465.76897,,Envases
42367,CALLE IZQUIERDO AZCARATE,3000.0,375509.08,3148714.7,,Envases
42793,CALLE GANDHI,3000.0,375073.462353,3148153.31416,,Envases
44103,CALLE DULCE MARIA LOINAZ,3000.0,375223.182828,3148394.52349,,Envases
45675,CALLE CHIGUERGUE,3000.0,374599.060888,3148659.13676,,Envases
54175,CALLE VIRGILIO HERNANDEZ TEJERA,3000.0,374547.210336,3148690.28704,,Envases
10497,CALLE PINTOR JOSE AGUIAR,3000.0,377379.481215,3150462.26762,,Envases
10257,CALLE DOCTOR JOSE NAVEIRAS,3000.0,377164.10855,3150501.55635,,Envases
82507,CALLE RAMON BAUDET GRANDY,3000.0,377000.878785,3150592.1695,,Envases
82515,CALLE RUBEN MARICHAL LOPEZ,3000.0,376986.629502,3150663.83703,,Envases
82515,CALLE RUBEN MARICHAL LOPEZ,3000.0,376926.317439,3151278.78234,,Envases
82515,CALLE RUBEN MARICHAL LOPEZ,3000.0,376835.872985,3151233.32679,,Envases
82515,CALLE RUBEN MARICHAL LOPEZ,3000.0,376802.883923,3151344.71579,,Envases
40821,CTRA LOS CAMPITOS,3000.0,376623.541104,3151451.79989,,Envases
40821,CTRA LOS CAMPITOS,3000.0,375521.916313,3152430.17945,,Envases
40821,CTRA LOS CAMPITOS,3000.0,376366.36,3151695.88,,Envases
30641,CALLE DOCTOR GONZALEZ COVIELLA,3000.0,377072.035761,3150535.7074,,Envases
30092,AVDA VEINTICINCO DE JULIO,3000.0,377105.732099,3150386.63384,,Envases
11141,CALLE ROBAYNA,3000.0,377174.678729,3149688.09635,,Envases
43982,CALLE ESTANISLAO BROTONS POVEDA,3000.0,374507.172521,3148610.86485,,Envases
44567,CALLE AMERICO LOPEZ MENDEZ,3000.0,374527.3422,3148489.86675,,Envases
82047,CALLE IGUESTE,3000.0,374315.95154,3148581.17027,,Envases
43966,CALLE DOMINGO SALAZAR COLOGAN,3000.0,374359.424995,3148666.56267,,Envases
43966,CALLE DOMINGO SALAZAR COLOGAN,3000.0,374363.260293,3148709.02338,,Envases
